delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials_2.key_resp.keys,trials_2.key_resp.rt,trials_2.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials_2.textbox.text,trials_2.button.numClicks,trials_2.button.timesOn,trials_2.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.4,1000,exp,22,10,1,space,0.5595940410275944,None,100,1,[1.273037166974973],[1.273043749970384],1,10,22,7,145.0609994160477,,145.05618483299622,145.0609994160477,146.05335425003432,146.05335425003432,146.05335425003432,146.6215801660437,space,0.5595940410275944,None,146.6229129160056,147.02632041665882,147.44047737499932,147.31431849999353,147.3157433750457,147.44047737499932,147.44047737499932,147.44047737499932,148.7138398750103,100,1,[1.273037166974973],[1.273043749970384],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,23,11,1,space,0.9283687910065055,None,700,1,[1.9619000420207158],[1.9619067080202512],1,11,23,5,148.71902312501334,,148.71404104103567,148.71902312501334,149.71056425001007,149.71056425001007,149.71056425001007,150.64636825001799,space,0.9283687910065055,None,150.64859895803966,151.3545805416691,151.6593214580207,151.64232095802436,151.64427666604752,151.6593214580207,151.6593214580207,151.6593214580207,153.62155937502393,700,1,[1.9619000420207158],[1.9619067080202512],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,24,0,2,space,0.6000184990116395,None,100,1,[1.4463601669995114],[1.4463656670413911],2,0,24,9,153.6366300410009,,153.6219934160472,153.6366300410009,154.62007379101124,154.62007379101124,154.62656779104145,155.22306533303345,space,0.6000184990116395,None,155.22570916602854,155.32501941669423,155.63467804103857,155.61674262501765,155.61889112502104,155.63467804103857,155.63467804103857,155.63467804103857,157.0813427499961,100,1,[1.4463601669995114],[1.4463656670413911],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,25,1,2,space,0.7765212079975754,None,100,1,[1.7767730839550495],[1.7767828339710832],2,1,25,7,157.08716400002595,,157.08162945799995,157.08716400002595,158.07638079102617,158.07638079102617,158.07638079102617,158.855551708024,space,0.7765212079975754,None,158.8571657499997,159.25961499970097,159.5666648329934,159.54982170800213,159.55167504103156,159.5666648329934,159.5666648329934,159.5666648329934,161.34388204099378,100,1,[1.7767730839550495],[1.7767828339710832],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,26,2,2,space,1.0321921239956282,None,100,1,[1.138041709025856],[1.13804870902095],2,2,26,6,161.35411491600098,,161.3441606250126,161.35411491600098,162.34260820801137,162.34260820801137,162.34260820801137,163.37802229099907,space,1.0321921239956282,None,163.37967950000893,163.47836420766933,163.79428695800016,163.77584233303787,163.777302625007,163.79428695800016,163.79428695800016,163.79428695800016,164.93273333302932,100,1,[1.138041709025856],[1.13804870902095],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,27,3,2,space,1.683841081976425,None,700,1,[2.003748874994926],[2.003753916011192],2,3,27,8,164.9531578750466,,164.93298766604858,164.9531578750466,165.92787045799196,165.92787045799196,165.94363887503278,167.6228383750422,space,1.683841081976425,None,167.62470670801122,168.32743616670294,168.64369862503372,168.62682170799235,168.62835187499877,168.64369862503372,168.64369862503372,168.64369862503372,170.6477269580355,700,1,[2.003748874994926],[2.003753916011192],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,28,4,2,space,0.9596068329992704,None,400,1,[2.438558208057657],[2.4385637920349836],2,4,28,4,170.65426804102026,,170.64814745803596,170.65426804102026,171.64417533302912,171.64417533302912,171.64417533302912,172.60568370803958,space,0.9596068329992704,None,172.607288875035,173.01100145769695,173.31574512500083,173.29917383304564,173.3007677080459,173.31574512500083,173.31574512500083,173.31574512500083,175.7545945410384,400,1,[2.438558208057657],[2.4385637920349836],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,400,unexp,29,5,2,space,1.007018040982075,None,200,1,[3.2233284169924445],[3.2233333340263925],2,5,29,0,175.7704519580002,,175.7547907080152,175.7704519580002,176.74368945800234,176.74368945800234,176.7605443749926,177.75526779104257,space,1.007018040982075,None,177.75746125000296,177.8598515417,178.17321150004864,178.14871820801636,178.14975745801348,178.17321150004864,178.17321150004864,178.17321150004864,181.3968929160037,200,1,[3.2233284169924445],[3.2233333340263925],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,30,6,2,space,1.1050494990195148,None,100,1,[3.10541000001831],[3.1054151250282302],2,6,30,5,181.4028252499993,,181.3970872500213,181.4028252499993,182.39461583300726,182.39461583300726,182.39461583300726,183.505544500018,space,1.1050494990195148,None,183.50753679103218,184.21073162468772,184.51454433304025,184.4987085830071,184.4999305829988,184.51454433304025,184.51454433304025,184.51454433304025,187.62024583300808,100,1,[3.10541000001831],[3.1054151250282302],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,31,7,2,space,0.31905658199684694,None,700,1,[1.948444916983135],[1.94845033303136],2,7,31,11,187.6251243330189,,187.62043833301868,187.6251243330189,188.6115069160005,188.6115069160005,188.62032550002914,188.93937679100782,space,0.31905658199684694,None,188.94122162502026,189.6443149166919,189.9493489160086,189.9333789999946,189.93456154101295,189.9493489160086,189.9493489160086,189.9493489160086,191.89811504102545,700,1,[1.948444916983135],[1.94845033303136],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,32,8,2,space,0.7111210829461925,None,100,1,[2.484395250037778],[2.484400250017643],2,8,32,3,191.90357245801715,,191.8983156660106,191.90357245801715,192.89447216602275,192.89447216602275,192.89447216602275,193.61333754099905,space,0.7111210829461925,None,193.61509400000796,193.7212125826666,194.02934516599635,194.01025325001683,194.01207287504803,194.02934516599635,194.02934516599635,194.02934516599635,196.51405116601381,100,1,[2.484395250037778],[2.484400250017643],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,33,9,2,space,0.906524873978924,None,200,1,[2.706907708023209],[2.706913167028688],2,9,33,10,196.51973495801212,,196.51425445801578,196.51973495801212,197.51100187504198,197.51100187504198,197.51100187504198,198.42217483301647,space,0.906524873978924,None,198.42383533302927,198.82768049970426,199.13055608299328,199.11523275001673,199.11662500002421,199.13055608299328,199.13055608299328,199.13055608299328,201.83775529102422,200,1,[2.706907708023209],[2.706913167028688],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,400,unexp,34,10,2,space,1.8721336660091765,None,700,1,[1.6903210839955136],[1.690327083982993],2,10,34,2,201.84276875003707,,201.8379525000346,201.84276875003707,202.82738641602919,202.82738641602919,202.83731683302904,204.7059260000242,space,1.8721336660091765,None,204.70767945802072,205.41022999969235,205.7161069160211,205.69990941602737,205.7012427500449,205.7161069160211,205.7161069160211,205.7161069160211,207.4067087500007,700,1,[1.6903210839955136],[1.690327083982993],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,35,11,2,space,0.8767442909884267,None,400,1,[5.049195499974303],[5.0492009579902515],2,11,35,1,207.41177704103757,,207.40690366603667,207.41177704103757,208.40369000000646,208.40369000000646,208.41051166603575,209.28937729104655,space,0.8767442909884267,None,209.2909162910073,209.69383220770786,209.9984365410055,209.98228120803833,209.9840345410048,209.9984365410055,209.9984365410055,209.9984365410055,215.04793341603363,400,1,[5.049195499974303],[5.0492009579902515],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,36,0,3,space,0.8279996659839526,None,700,1,[3.9869583750260063],[3.98696354101412],3,0,36,7,215.05319133301964,,215.0481302080443,215.05319133301964,216.04433745803544,216.04433745803544,216.04433745803544,216.87908487499226,space,0.8279996659839526,None,216.88045291602612,217.288603541678,217.59440550004365,217.57723429100588,217.5785864579957,217.59440550004365,217.59440550004365,217.59440550004365,221.58171466604108,700,1,[3.9869583750260063],[3.98696354101412],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,37,1,3,space,0.9215167079819366,None,400,1,[3.502611249976326],[3.5026164170121774],3,1,37,1,221.58717008301755,,221.58196666603908,221.58717008301755,222.57783454103628,222.57783454103628,222.57783454103628,223.50615845801076,space,0.9215167079819366,None,223.5075665000477,223.91127062467083,224.21776516601676,224.20008233300177,224.20195979101118,224.21776516601676,224.21776516601676,224.21776516601676,227.7206518750172,400,1,[3.502611249976326],[3.5026164170121774],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,38,2,3,space,0.28872620704350993,None,700,1,[1.9572853749850765],[1.957290624966845],3,2,38,5,227.72561245801626,,227.72085516602965,227.72561245801626,228.71161674999166,228.71161674999166,228.7210182500421,229.00627450004686,space,0.28872620704350993,None,229.00789166602772,229.71098420769366,230.01627320802072,229.99980099999812,230.00126166600967,230.01627320802072,230.01627320802072,230.01627320802072,231.97384475002764,700,1,[1.9572853749850765],[1.957290624966845],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,400,unexp,39,3,3,space,1.0200630000326782,None,400,1,[5.279714208038058],[5.27971949998755],3,3,39,0,231.97902170801535,,231.97403858299367,231.97902170801535,232.97124620800605,232.97124620800605,232.9785487500485,233.9961220000405,space,1.0200630000326782,None,233.99745975004043,234.0953939576905,234.40835145802703,234.3933604999911,234.39485183299985,234.40835145802703,234.40835145802703,234.40835145802703,239.68837600003462,400,1,[5.279714208038058],[5.27971949998755],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,40,4,3,space,0.3540024579851888,None,100,1,[1.7523987920139916],[1.7524036249960773],3,4,40,6,239.69419487501727,,239.68857433303492,239.69419487501727,240.67829870799324,240.67829870799324,240.68786454101792,241.04057000001194,space,0.3540024579851888,None,241.04208479099907,241.1460944576577,241.4614170830464,241.44346966600278,241.44549279101193,241.4614170830464,241.4614170830464,241.4614170830464,243.21410095802275,100,1,[1.7523987920139916],[1.7524036249960773],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,41,5,3,space,0.3289162070141174,None,900,1,[4.305329082999378],[4.305334750039037],3,5,41,11,243.2207892910228,,243.2142969580018,243.2207892910228,244.2111324580037,244.2111324580037,244.2111324580037,244.54572545801057,space,0.3289162070141174,None,244.54715783300344,245.2549336666746,245.55976079101674,245.54382216604427,245.54562041600002,245.55976079101674,245.55976079101674,245.55976079101674,249.8654080410488,900,1,[4.305329082999378],[4.305334750039037],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,400,unexp,42,6,3,space,4.465419582964387,None,900,1,[5.614154833019711],[5.614160249999259],3,6,42,2,249.87088329100516,,249.86563562502852,249.87088329100516,250.86137583304662,250.86137583304662,250.86137583304662,255.32890341599705,space,4.465419582964387,None,255.3303473330452,256.0285130827144,256.33381525002187,256.3172563750413,256.31874962500297,256.33381525002187,256.33381525002187,256.33381525002187,261.94825516600395,900,1,[5.614154833019711],[5.614160249999259],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,43,7,3,space,0.4288477079826407,None,100,1,[1.4452009170199744],[1.4452064580400474],3,7,43,3,261.9537535410491,,261.9484722909983,261.9537535410491,262.9449249160243,262.9449249160243,262.9449249160243,263.379915291036,space,0.4288477079826407,None,263.38130495802034,263.48102237470835,263.79524341603974,263.7770394580439,263.7789855830488,263.79524341603974,263.79524341603974,263.79524341603974,265.24073033302557,100,1,[1.4452009170199744],[1.4452064580400474],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,44,8,3,space,0.9764624579693191,None,100,1,[2.8899340420030057],[2.8899396670167334],3,8,44,4,265.2459187080385,,265.2409270000062,265.2459187080385,266.23826637503225,266.23826637503225,266.23826637503225,267.22347095800797,space,0.9764624579693191,None,267.22501650004415,267.6276827497097,267.9318224579911,267.9164096250315,267.9178759159986,267.9318224579911,267.9318224579911,267.9318224579911,270.8220451660454,100,1,[2.8899340420030057],[2.8899396670167334],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,45,9,3,space,0.38663783302763477,None,100,1,[1.554479332990013],[1.5544850829755887],3,9,45,10,270.83802958304295,,270.82224016601685,270.83802958304295,271.812030916044,271.812030916044,271.82821679103654,272.20653758302797,space,0.38663783302763477,None,272.2077609160333,272.6117994576964,272.91724795801565,272.9002682910068,272.90175091603305,272.91724795801565,272.91724795801565,272.91724795801565,274.4720110000344,100,1,[1.554479332990013],[1.5544850829755887],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,46,10,3,space,1.0235512079671025,None,100,1,[2.2308478340273723],[2.2308530419832096],3,10,46,9,274.47700841602637,,274.4722032910213,274.47700841602637,275.4621648330358,275.4621648330358,275.4717401660164,276.49011645803694,space,1.0235512079671025,None,276.49164404103067,276.59446958266585,276.90199370804476,276.8838231250411,276.885567624995,276.90199370804476,276.90199370804476,276.90199370804476,279.13313770800596,100,1,[2.2308478340273723],[2.2308530419832096],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,47,11,3,space,0.3152550410013646,None,700,1,[1.7659025419852696],[1.7659085000050254],3,11,47,8,279.1385357500403,,279.1333293750067,279.1385357500403,280.12931754102465,280.12931754102465,280.12931754102465,280.4569500409998,space,0.3152550410013646,None,280.4582791250432,281.1614601666845,281.46589833300095,281.4501952500432,281.4517600410036,281.46589833300095,281.46589833300095,281.46589833300095,283.232088165998,700,1,[1.7659025419852696],[1.7659085000050254],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,48,0,4,space,0.6676771240308881,None,400,1,[2.2561032089870423],[2.2561087920330465],4,0,48,8,283.2374352909974,,283.23228370799916,283.2374352909974,284.2288150830427,284.2288150830427,284.2288150830427,284.9068985829945,space,0.6676771240308881,None,284.9083870410104,285.61133445770633,285.9161952499999,285.90041833301075,285.9019217910245,285.9161952499999,285.9161952499999,285.9161952499999,288.1725939580356,400,1,[2.2561032089870423],[2.2561087920330465],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,49,1,4,space,1.0509162079542875,None,700,1,[1.4635043329908513],[1.4635092500247993],4,1,49,5,288.18876308301697,,288.17278858303325,288.18876308301697,289.16358066600515,289.16358066600515,289.17844987503486,290.22341604100075,space,1.0509162079542875,None,290.22474229102954,290.9292035416622,291.2348484999966,291.2175983330235,291.21899683302036,291.2348484999966,291.2348484999966,291.2348484999966,292.6986804580083,700,1,[1.4635043329908513],[1.4635092500247993],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,50,2,4,space,0.9732477490324527,None,100,1,[2.28584641701309],[2.2858520000008866],4,2,50,4,292.7042007910204,,292.6988904160098,292.7042007910204,293.69627708301414,293.69627708301414,293.69627708301414,294.67364712501876,space,0.9732477490324527,None,294.67504816601286,295.0793404167091,295.3966119160177,295.3776875830372,295.3796059160377,295.3966119160177,295.3966119160177,295.3966119160177,297.6827293750248,100,1,[2.28584641701309],[2.2858520000008866],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,51,3,4,space,0.7619725829572417,None,400,1,[1.2424361250014044],[1.2424417499569245],4,3,51,11,297.6877510410268,,297.6829226660193,297.6877510410268,298.6795446660253,298.6795446660253,298.6795446660253,299.44698645803146,space,0.7619725829572417,None,299.4483253750368,300.1556646247084,300.4623494580155,300.4441383749945,300.44617083302,300.4623494580155,300.4623494580155,300.4623494580155,301.7050941660418,400,1,[1.2424361250014044],[1.2424417499569245],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,52,4,4,space,0.5697409159620292,None,100,1,[1.7440841249772348],[1.7440894999890588],4,4,52,6,301.71008487499785,,301.7053052910487,301.71008487499785,302.6957295410102,302.6957295410102,302.7054856250179,303.2734395409934,space,0.5697409159620292,None,303.27425720804604,303.3725208746657,303.6783750830218,303.66094570804853,303.66282270802185,303.6783750830218,303.6783750830218,303.6783750830218,305.4227465830045,100,1,[1.7440841249772348],[1.7440894999890588],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,53,5,4,space,0.46747287397738546,None,100,1,[3.6145985000184737],[3.614605291048065],4,5,53,3,305.43846770800883,,305.42294091603253,305.43846770800883,306.4127971660346,306.4127971660346,306.4288391660084,306.8905304580112,space,0.46747287397738546,None,306.8920339579927,306.99473241670444,307.30105516599724,307.2838391250116,307.2855141659966,307.30105516599724,307.30105516599724,307.30105516599724,310.91595525003504,100,1,[3.6145985000184737],[3.614605291048065],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,400,unexp,54,6,4,space,0.5619961249758489,None,400,1,[2.736074374988675],[2.7360810409882106],4,6,54,0,310.921642375004,,310.91617725003744,310.921642375004,311.9123696250026,311.9123696250026,311.9123696250026,312.480675083003,space,0.5619961249758489,None,312.481940666039,312.58933745767376,312.89707750000525,312.87820650002686,312.8800980410306,312.89707750000525,312.89707750000525,312.89707750000525,315.63344970799517,400,1,[2.736074374988675],[2.7360810409882106],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,400,unexp,55,7,4,space,0.9185426250332966,None,400,1,[1.9474324999609962],[1.9474383339984342],4,7,55,2,315.6389462079969,,315.63366799999494,315.6389462079969,316.629648458038,316.629648458038,316.629648458038,317.5571451660362,space,0.9185426250332966,None,317.5585992500419,318.26313220768156,318.5690859160386,318.55158762499923,318.5532719580224,318.5690859160386,318.5690859160386,318.5690859160386,320.51683704101015,400,1,[1.9474324999609962],[1.9474383339984342],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,56,8,4,space,0.5900626240181737,None,500,1,[4.744064625003375],[4.744069957989268],4,8,56,7,320.52272133302176,,320.5170596660464,320.52272133302176,321.51213625003584,321.51213625003584,321.51213625003584,322.1074957080418,space,0.5900626240181737,None,322.10905900003854,322.51253770769495,322.82070829102304,322.8024183330126,322.8041758330073,322.82070829102304,322.82070829102304,322.82070829102304,327.56507762504043,500,1,[4.744064625003375],[4.744069957989268],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,57,9,4,space,0.4817800410091877,None,100,1,[1.9889421660336666],[1.9889470409834757],4,9,57,10,327.5713812080212,,327.56527650001226,327.5713812080212,328.56244304100983,328.56244304100983,328.56244304100983,329.0475014160038,space,0.4817800410091877,None,329.04888704104815,329.45564387471336,329.75964920804836,329.7444611660321,329.7459245410282,329.75964920804836,329.75964920804836,329.75964920804836,331.7489003750379,100,1,[1.9889421660336666],[1.9889470409834757],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,58,10,4,space,0.8928088319953531,None,400,1,[2.3213147499482147],[2.3213200419559143],4,10,58,1,331.75471537502017,,331.74912029103143,331.75471537502017,332.7453969999915,332.7453969999915,332.7453969999915,333.64065387501614,space,0.8928088319953531,None,333.6414071660256,334.0452356666831,334.35112775000744,334.33426679100376,334.3359360829927,334.35112775000744,334.35112775000744,334.35112775000744,336.6727635409916,400,1,[2.3213147499482147],[2.3213200419559143],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,59,11,4,space,1.127100582991261,None,100,1,[3.1600803750334308],[3.160085875017103],4,11,59,9,336.67804995802,,336.67295958299655,336.67804995802,337.6629305410315,337.6629305410315,337.6726767910295,338.79774262499996,space,1.127100582991261,None,338.79919437499484,338.90616754169264,339.212505833013,339.19497599999886,339.19680962502025,339.212505833013,339.212505833013,339.212505833013,342.37288395804353,100,1,[3.1600803750334308],[3.160085875017103],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,60,0,5,space,0.8424103319994174,None,100,1,[2.8497785419458523],[2.849783416953869],5,0,60,9,342.3890003330307,,342.37307408300694,342.3890003330307,343.36366233299486,343.36366233299486,343.37731245800387,344.207640666049,space,0.8424103319994174,None,344.20930741599295,344.3126708747043,344.6163662080071,344.6003794160206,344.60177375003695,344.6163662080071,344.6163662080071,344.6163662080071,347.4664520410006,100,1,[2.8497785419458523],[2.849783416953869],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,61,1,5,space,1.7219114570179954,None,100,1,[1.279613499995321],[1.2796187910134904],5,1,61,5,347.47157700004755,,347.4666530410177,347.47157700004755,348.4630437910091,348.4630437910091,348.4630437910091,350.1909160829964,space,1.7219114570179954,None,350.1923548330087,350.8949579997027,351.20388425001875,351.1855359580368,351.18719304102706,351.20388425001875,351.20388425001875,351.20388425001875,352.48378137504915,100,1,[1.279613499995321],[1.2796187910134904],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,62,2,5,space,2.3954097079695202,None,100,1,[1.8855004999786615],[1.8855059999623336],5,2,62,11,352.489324166032,,352.48398700001417,352.489324166032,353.47947220801143,353.47947220801143,353.47947220801143,355.88143270800356,space,2.3954097079695202,None,355.8826739159995,356.58943849971206,356.89693187503144,356.87838062504306,356.88065925001865,356.89693187503144,356.89693187503144,356.89693187503144,358.78274445800344,100,1,[1.8855004999786615],[1.8855059999623336],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,63,3,5,space,1.5909841249813326,None,100,1,[1.797170959005598],[1.7971757920458913],5,3,63,3,358.7883419159916,,358.78294208302395,358.7883419159916,359.77998216601554,359.77998216601554,359.77998216601554,361.37479054101277,space,1.5909841249813326,None,361.37673825002275,361.47936674970356,361.78519554104423,361.7681779160048,361.76964533299906,361.78519554104423,361.78519554104423,361.78519554104423,363.58265120803844,100,1,[1.797170959005598],[1.7971757920458913],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,400,unexp,64,4,5,space,0.8607744990149513,None,400,1,[2.0704842080012895],[2.070489957986865],5,4,64,0,363.588935708045,,363.5828443330247,363.588935708045,364.5799942080048,364.5799942080048,364.5799942080048,365.4475355829927,space,0.8607744990149513,None,365.4488644580124,365.55662491667704,365.8623024580302,365.84509016602533,365.84691337501863,365.8623024580302,365.8623024580302,365.8623024580302,367.9330607909942,400,1,[2.0704842080012895],[2.070489957986865],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,65,5,5,space,1.0268405409879051,None,400,1,[2.403082542004995],[2.4030878340126947],5,5,65,1,367.93904287501937,,367.9334545000456,367.93904287501937,368.92981579102343,368.92981579102343,368.92981579102343,369.9637594160158,space,1.0268405409879051,None,369.96498420799617,370.3632480826966,370.6698249580222,370.6514702910208,370.65330520801945,370.6698249580222,370.6698249580222,370.6698249580222,373.07320725003956,400,1,[2.403082542004995],[2.4030878340126947],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,66,6,5,space,0.9700270409812219,None,100,1,[1.5480018339585513],[1.5480069589684717],5,6,66,7,373.0781806250452,,373.0734105830197,373.0781806250452,374.0638042500359,374.0638042500359,374.07280220801476,375.04197662504157,space,0.9700270409812219,None,375.04335220804205,375.4466301666728,375.7517846660339,375.7349692500429,375.73639787500724,375.7517846660339,375.7517846660339,375.7517846660339,377.3000939580379,100,1,[1.5480018339585513],[1.5480069589684717],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,67,7,5,space,0.6992132070008665,None,100,1,[1.5406506670406088],[1.54065633402206],5,7,67,10,377.30523829103913,,377.30028591601877,377.30523829103913,378.29747779102763,378.29747779102763,378.29747779102763,379.0079183750204,space,0.6992132070008665,None,379.0092238750076,379.4127722496671,379.71883912500925,379.7014077909989,379.70317566604353,379.71883912500925,379.71883912500925,379.71883912500925,381.2597840829985,100,1,[1.5406506670406088],[1.54065633402206],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
